,year,hood_id,neighborhood,district,type,frequency
10021,2012,90101,AltTreptow,TreptowKöpenick,burglary,485
10022,2012,90102,Plänterwald,TreptowKöpenick,burglary,315
10023,2012,90103,Baumschulenweg,TreptowKöpenick,burglary,429
10024,2012,90104,Johannisthal,TreptowKöpenick,burglary,262
10025,2012,90205,Oberschöneweide,TreptowKöpenick,burglary,266
10026,2012,90206,Niederschöneweide,TreptowKöpenick,burglary,182
10027,2012,90207,Adlershof,TreptowKöpenick,burglary,221
10028,2012,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,burglary,142
10029,2012,90309,Altglienicke,TreptowKöpenick,burglary,278
10030,2012,90310,Bohnsdorf,TreptowKöpenick,burglary,227
10031,2012,90311,Grünau,TreptowKöpenick,burglary,389
10032,2012,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,burglary,345
10033,2012,90413,KöpenickSüd,TreptowKöpenick,burglary,77
10034,2012,90414,AllendeViertel,TreptowKöpenick,burglary,49
10035,2012,90415,AltstadtKietz,TreptowKöpenick,burglary,73
10036,2012,90416,Müggelheim,TreptowKöpenick,burglary,123
10037,2012,90517,Friedrichshagen,TreptowKöpenick,burglary,160
10038,2012,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,burglary,491
10039,2012,90519,Dammvorstadt,TreptowKöpenick,burglary,127
10040,2012,90520,KöpenickNord,TreptowKöpenick,burglary,268
10041,2012,100101,MarzahnNord,MarzahnHellersdorf,burglary,137
10042,2012,100102,MarzahnMitte,MarzahnHellersdorf,burglary,111
10043,2012,100103,MarzahnSüd,MarzahnHellersdorf,burglary,114
10044,2012,100204,HellersdorfNord,MarzahnHellersdorf,burglary,85
10045,2012,100205,HellersdorfOst,MarzahnHellersdorf,burglary,54
10046,2012,100206,HellersdorfSüd,MarzahnHellersdorf,burglary,107
10047,2012,100307,Biesdorf,MarzahnHellersdorf,burglary,386
10048,2012,100408,Kaulsdorf,MarzahnHellersdorf,burglary,412
10049,2012,100409,Mahlsdorf,MarzahnHellersdorf,burglary,359
10050,2012,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,burglary,239
10051,2012,110102,NeuHohenschönhausen Nord,Lichtenberg,burglary,69
10052,2012,110103,NeuHohenschönhausen Süd,Lichtenberg,burglary,116
10053,2012,110204,AltHohenschönhausen Nord,Lichtenberg,burglary,438
10054,2012,110205,AltHohenschönhausen Süd,Lichtenberg,burglary,238
10055,2012,110306,Fennpfuhl,Lichtenberg,burglary,281
10056,2012,110307,AltLichtenberg,Lichtenberg,burglary,316
10057,2012,110308,Frankfurter Allee Süd,Lichtenberg,burglary,259
10058,2012,110409,Neu Lichtenberg,Lichtenberg,burglary,283
10059,2012,110410,Friedrichsfelde Nord,Lichtenberg,burglary,285
10060,2012,110411,Friedrichsfelde Süd,Lichtenberg,burglary,249
10061,2012,110512,Rummelsburger Bucht,Lichtenberg,burglary,215
10062,2012,110513,Karlshorst,Lichtenberg,burglary,279
10063,2012,121031,Ost 1  Reginhardstr.,Reinickendorf,burglary,429
10064,2012,121032,Ost 2  AltReinickendorf,Reinickendorf,burglary,310
10065,2012,122141,West 1  TegelSüd/Flughafensee,Reinickendorf,burglary,722
10066,2012,122144,West 4  AugusteViktoriaAllee,Reinickendorf,burglary,412
10067,2012,122145,West 5  Tegel/Tegeler Forst,Reinickendorf,burglary,313
10068,2012,122242,West 2  Heiligensee/Konradshöhe,Reinickendorf,burglary,407
10069,2012,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,burglary,474
10070,2012,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,burglary,377
10071,2012,123021,MV 1  Märkisches Viertel,Reinickendorf,burglary,280
10072,2012,123022,MV 2  Rollbergsiedlung,Reinickendorf,burglary,354
10073,2012,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,burglary,419
10074,2013,10111,Tiergarten Süd,Mitte,burglary,477
10075,2013,10112,Regierungsviertel,Mitte,burglary,355
10076,2013,10113,Alexanderplatz,Mitte,burglary,584
10077,2013,10114,Brunnenstraße Süd,Mitte,burglary,516
10078,2013,10221,Moabit West,Mitte,burglary,325
10079,2013,10222,Moabit Ost,Mitte,burglary,362
10080,2013,10331,Osloer Straße,Mitte,burglary,459
10081,2013,10332,Brunnenstraße Nord,Mitte,burglary,547
10082,2013,10441,Parkviertel,Mitte,burglary,364
10083,2013,10442,Wedding Zentrum,Mitte,burglary,371
10084,2013,20101,Südliche Friedrichstadt,FriedrichshainKreuzberg,burglary,471
10085,2013,20202,Tempelhofer Vorstadt,FriedrichshainKreuzberg,burglary,546
10086,2013,20303,nördliche Luisenstadt,FriedrichshainKreuzberg,burglary,457
10087,2013,20304,südliche Luisenstadt,FriedrichshainKreuzberg,burglary,450
10088,2013,20405,KarlMarxAlleeNord,FriedrichshainKreuzberg,burglary,249
10089,2013,20407,KarlMarxAlleeSüd,FriedrichshainKreuzberg,burglary,290
10090,2013,20506,Frankfurter Allee Nord,FriedrichshainKreuzberg,burglary,275
10091,2013,20508,Frankfurter Allee Süd FK,FriedrichshainKreuzberg,burglary,305
10092,2013,30101,Buch,Pankow,burglary,214
10093,2013,30202,Blankenfelde/Niederschönhausen,Pankow,burglary,239
10094,2013,30203,Buchholz,Pankow,burglary,135
10095,2013,30304,Karow,Pankow,burglary,193
10096,2013,30307,Blankenburg/Heinersdorf/Märchenland,Pankow,burglary,446
10097,2013,30405,Schönholz/Wilhelmsruh/Rosenthal,Pankow,burglary,390
10098,2013,30406,Pankow Zentrum,Pankow,burglary,306
10099,2013,30408,Pankow Süd,Pankow,burglary,182
10100,2013,30509,Weißensee,Pankow,burglary,187
10101,2013,30510,Weißensee Ost,Pankow,burglary,172
10102,2013,30611,Prenzlauer Berg Nordwest,Pankow,burglary,276
10103,2013,30612,Prenzlauer Berg Nord,Pankow,burglary,199
10104,2013,30613,Helmholtzplatz,Pankow,burglary,415
10105,2013,30614,Prenzlauer Berg Ost,Pankow,burglary,173
10106,2013,30715,Prenzlauer Berg Südwest,Pankow,burglary,476
10107,2013,30716,Prenzlauer Berg Süd,Pankow,burglary,279
10108,2013,40101,CharlottenburgNord,CharlottenburgWilmersdorf,burglary,428
10109,2013,40202,Heerstrasse,CharlottenburgWilmersdorf,burglary,492
10110,2013,40203,Westend,CharlottenburgWilmersdorf,burglary,413
10111,2013,40304,Schloß Charlottenburg,CharlottenburgWilmersdorf,burglary,393
10112,2013,40305,Mierendorffplatz,CharlottenburgWilmersdorf,burglary,391
10113,2013,40306,OttoSuhrAllee,CharlottenburgWilmersdorf,burglary,609
10114,2013,40307,Neue Kantstraße,CharlottenburgWilmersdorf,burglary,466
10115,2013,40308,Kantstraße,CharlottenburgWilmersdorf,burglary,574
10116,2013,40309,Kurfürstendamm,CharlottenburgWilmersdorf,burglary,727
10117,2013,40310,Halensee,CharlottenburgWilmersdorf,burglary,589
10118,2013,40411,Grunewald,CharlottenburgWilmersdorf,burglary,900
10119,2013,40412,Schmargendorf,CharlottenburgWilmersdorf,burglary,798
10120,2013,40413,Wiesbadener Straße,CharlottenburgWilmersdorf,burglary,304
10121,2013,40514,Düsseldorfer Straße,CharlottenburgWilmersdorf,burglary,652
10122,2013,40515,Barstraße,CharlottenburgWilmersdorf,burglary,472
10123,2013,40516,Volkspark Wilmersdorf,CharlottenburgWilmersdorf,burglary,305
10124,2013,40617,Forst Grunewald,CharlottenburgWilmersdorf,burglary,0
10125,2013,50101,Hakenfelde,Spandau,burglary,229
10126,2013,50102,Falkenhagener Feld,Spandau,burglary,227
10127,2013,50103,Spandau Mitte,Spandau,burglary,214
10128,2013,50204,Brunsbütteler Damm,Spandau,burglary,251
10129,2013,50205,Heerstraße Nord,Spandau,burglary,265
10130,2013,50206,Wilhelmstadt,Spandau,burglary,268
10131,2013,50307,Haselhorst,Spandau,burglary,367
10132,2013,50308,Siemensstadt,Spandau,burglary,250
10133,2013,50409,Gatow/Kladow,Spandau,burglary,441
10134,2013,60101,Schloßstr.,SteglitzZehlendorf,burglary,495
10135,2013,60102,Albrechtstr.,SteglitzZehlendorf,burglary,313
10136,2013,60203,Lankwitz,SteglitzZehlendorf,burglary,328
10137,2013,60204,Ostpreußendamm,SteglitzZehlendorf,burglary,254
10138,2013,60305,Teltower Damm,SteglitzZehlendorf,burglary,452
10139,2013,60306,Drakestr.,SteglitzZehlendorf,burglary,357
10140,2013,60407,Zehlendorf Südwest,SteglitzZehlendorf,burglary,607
10141,2013,60408,Zehlendorf Nord,SteglitzZehlendorf,burglary,703
10142,2013,70101,SchönebergNord,TempelhofSchöneberg,burglary,496
10143,2013,70202,SchönebergSüd,TempelhofSchöneberg,burglary,340
10144,2013,70303,Friedenau,TempelhofSchöneberg,burglary,200
10145,2013,70404,Tempelhof,TempelhofSchöneberg,burglary,242
10146,2013,70505,Mariendorf,TempelhofSchöneberg,burglary,290
10147,2013,70606,Marienfelde,TempelhofSchöneberg,burglary,223
10148,2013,70707,Lichtenrade,TempelhofSchöneberg,burglary,360
10149,2013,80101,Schillerpromenade,Neukölln,burglary,444
10150,2013,80102,Neuköllner Mitte/Zentrum,Neukölln,burglary,464
10151,2013,80103,Reuterstraße,Neukölln,burglary,380
10152,2013,80104,Rixdorf,Neukölln,burglary,374
10153,2013,80105,Köllnische Heide,Neukölln,burglary,440
10154,2013,80206,Britz,Neukölln,burglary,387
10155,2013,80207,Buckow,Neukölln,burglary,334
10156,2013,80308,Gropiusstadt,Neukölln,burglary,198
10157,2013,80409,Buckow Nord,Neukölln,burglary,299
10158,2013,80410,Rudow,Neukölln,burglary,363
10159,2013,90101,AltTreptow,TreptowKöpenick,burglary,378
10160,2013,90102,Plänterwald,TreptowKöpenick,burglary,295
10161,2013,90103,Baumschulenweg,TreptowKöpenick,burglary,270
10162,2013,90104,Johannisthal,TreptowKöpenick,burglary,244
10163,2013,90205,Oberschöneweide,TreptowKöpenick,burglary,137
10164,2013,90206,Niederschöneweide,TreptowKöpenick,burglary,94
10165,2013,90207,Adlershof,TreptowKöpenick,burglary,115
10166,2013,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,burglary,86
10167,2013,90309,Altglienicke,TreptowKöpenick,burglary,178
10168,2013,90310,Bohnsdorf,TreptowKöpenick,burglary,232
10169,2013,90311,Grünau,TreptowKöpenick,burglary,268
10170,2013,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,burglary,323
10171,2013,90413,KöpenickSüd,TreptowKöpenick,burglary,64
10172,2013,90414,AllendeViertel,TreptowKöpenick,burglary,33
10173,2013,90415,AltstadtKietz,TreptowKöpenick,burglary,130
10174,2013,90416,Müggelheim,TreptowKöpenick,burglary,92
10175,2013,90517,Friedrichshagen,TreptowKöpenick,burglary,74
10176,2013,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,burglary,413
10177,2013,90519,Dammvorstadt,TreptowKöpenick,burglary,105
10178,2013,90520,KöpenickNord,TreptowKöpenick,burglary,220
10179,2013,100101,MarzahnNord,MarzahnHellersdorf,burglary,131
10180,2013,100102,MarzahnMitte,MarzahnHellersdorf,burglary,94
10181,2013,100103,MarzahnSüd,MarzahnHellersdorf,burglary,101
10182,2013,100204,HellersdorfNord,MarzahnHellersdorf,burglary,69
10183,2013,100205,HellersdorfOst,MarzahnHellersdorf,burglary,74
10184,2013,100206,HellersdorfSüd,MarzahnHellersdorf,burglary,82
10185,2013,100307,Biesdorf,MarzahnHellersdorf,burglary,216
10186,2013,100408,Kaulsdorf,MarzahnHellersdorf,burglary,440
10187,2013,100409,Mahlsdorf,MarzahnHellersdorf,burglary,413
10188,2013,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,burglary,824
10189,2013,110102,NeuHohenschönhausen Nord,Lichtenberg,burglary,65
10190,2013,110103,NeuHohenschönhausen Süd,Lichtenberg,burglary,155
10191,2013,110204,AltHohenschönhausen Nord,Lichtenberg,burglary,326
10192,2013,110205,AltHohenschönhausen Süd,Lichtenberg,burglary,224
10193,2013,110306,Fennpfuhl,Lichtenberg,burglary,137
10194,2013,110307,AltLichtenberg,Lichtenberg,burglary,209
10195,2013,110308,Frankfurter Allee Süd,Lichtenberg,burglary,160
10196,2013,110409,Neu Lichtenberg,Lichtenberg,burglary,100
10197,2013,110410,Friedrichsfelde Nord,Lichtenberg,burglary,288
10198,2013,110411,Friedrichsfelde Süd,Lichtenberg,burglary,199
10199,2013,110512,Rummelsburger Bucht,Lichtenberg,burglary,271
10200,2013,110513,Karlshorst,Lichtenberg,burglary,300
10201,2013,121031,Ost 1  Reginhardstr.,Reinickendorf,burglary,308
10202,2013,121032,Ost 2  AltReinickendorf,Reinickendorf,burglary,232
10203,2013,122141,West 1  TegelSüd/Flughafensee,Reinickendorf,burglary,525
10204,2013,122144,West 4  AugusteViktoriaAllee,Reinickendorf,burglary,264
10205,2013,122145,West 5  Tegel/Tegeler Forst,Reinickendorf,burglary,185
10206,2013,122242,West 2  Heiligensee/Konradshöhe,Reinickendorf,burglary,543
10207,2013,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,burglary,625
10208,2013,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,burglary,333
10209,2013,123021,MV 1  Märkisches Viertel,Reinickendorf,burglary,184
10210,2013,123022,MV 2  Rollbergsiedlung,Reinickendorf,burglary,423
10211,2013,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,burglary,400
10212,2014,10111,Tiergarten Süd,Mitte,burglary,515
10213,2014,10112,Regierungsviertel,Mitte,burglary,543
10214,2014,10113,Alexanderplatz,Mitte,burglary,489
10215,2014,10114,Brunnenstraße Süd,Mitte,burglary,462
10216,2014,10221,Moabit West,Mitte,burglary,268
10217,2014,10222,Moabit Ost,Mitte,burglary,274
10218,2014,10331,Osloer Straße,Mitte,burglary,547
10219,2014,10332,Brunnenstraße Nord,Mitte,burglary,491
10220,2014,10441,Parkviertel,Mitte,burglary,408
10221,2014,10442,Wedding Zentrum,Mitte,burglary,466
10222,2014,20101,Südliche Friedrichstadt,FriedrichshainKreuzberg,burglary,406
10223,2014,20202,Tempelhofer Vorstadt,FriedrichshainKreuzberg,burglary,367
10224,2014,20303,nördliche Luisenstadt,FriedrichshainKreuzberg,burglary,430
10225,2014,20304,südliche Luisenstadt,FriedrichshainKreuzberg,burglary,309
10226,2014,20405,KarlMarxAlleeNord,FriedrichshainKreuzberg,burglary,314
10227,2014,20407,KarlMarxAlleeSüd,FriedrichshainKreuzberg,burglary,194
10228,2014,20506,Frankfurter Allee Nord,FriedrichshainKreuzberg,burglary,253
10229,2014,20508,Frankfurter Allee Süd FK,FriedrichshainKreuzberg,burglary,296
10230,2014,30101,Buch,Pankow,burglary,168
10231,2014,30202,Blankenfelde/Niederschönhausen,Pankow,burglary,325
10232,2014,30203,Buchholz,Pankow,burglary,222
10233,2014,30304,Karow,Pankow,burglary,268
10234,2014,30307,Blankenburg/Heinersdorf/Märchenland,Pankow,burglary,369
10235,2014,30405,Schönholz/Wilhelmsruh/Rosenthal,Pankow,burglary,386
10236,2014,30406,Pankow Zentrum,Pankow,burglary,204
10237,2014,30408,Pankow Süd,Pankow,burglary,216
10238,2014,30509,Weißensee,Pankow,burglary,188
10239,2014,30510,Weißensee Ost,Pankow,burglary,240
10240,2014,30611,Prenzlauer Berg Nordwest,Pankow,burglary,180
10241,2014,30612,Prenzlauer Berg Nord,Pankow,burglary,144
10242,2014,30613,Helmholtzplatz,Pankow,burglary,429
10243,2014,30614,Prenzlauer Berg Ost,Pankow,burglary,307
10244,2014,30715,Prenzlauer Berg Südwest,Pankow,burglary,746
10245,2014,30716,Prenzlauer Berg Süd,Pankow,burglary,432
10246,2014,40101,CharlottenburgNord,CharlottenburgWilmersdorf,burglary,409
10247,2014,40202,Heerstrasse,CharlottenburgWilmersdorf,burglary,760
10248,2014,40203,Westend,CharlottenburgWilmersdorf,burglary,416
10249,2014,40304,Schloß Charlottenburg,CharlottenburgWilmersdorf,burglary,374
10250,2014,40305,Mierendorffplatz,CharlottenburgWilmersdorf,burglary,284
10251,2014,40306,OttoSuhrAllee,CharlottenburgWilmersdorf,burglary,452
10252,2014,40307,Neue Kantstraße,CharlottenburgWilmersdorf,burglary,471
10253,2014,40308,Kantstraße,CharlottenburgWilmersdorf,burglary,496
10254,2014,40309,Kurfürstendamm,CharlottenburgWilmersdorf,burglary,730
10255,2014,40310,Halensee,CharlottenburgWilmersdorf,burglary,581
10256,2014,40411,Grunewald,CharlottenburgWilmersdorf,burglary,1326
10257,2014,40412,Schmargendorf,CharlottenburgWilmersdorf,burglary,702
10258,2014,40413,Wiesbadener Straße,CharlottenburgWilmersdorf,burglary,409
10259,2014,40514,Düsseldorfer Straße,CharlottenburgWilmersdorf,burglary,563
10260,2014,40515,Barstraße,CharlottenburgWilmersdorf,burglary,433
10261,2014,40516,Volkspark Wilmersdorf,CharlottenburgWilmersdorf,burglary,498
10262,2014,40617,Forst Grunewald,CharlottenburgWilmersdorf,burglary,0
10263,2014,50101,Hakenfelde,Spandau,burglary,157
10264,2014,50102,Falkenhagener Feld,Spandau,burglary,249
10265,2014,50103,Spandau Mitte,Spandau,burglary,161
10266,2014,50204,Brunsbütteler Damm,Spandau,burglary,325
10267,2014,50205,Heerstraße Nord,Spandau,burglary,261
10268,2014,50206,Wilhelmstadt,Spandau,burglary,274
10269,2014,50307,Haselhorst,Spandau,burglary,206
10270,2014,50308,Siemensstadt,Spandau,burglary,253
10271,2014,50409,Gatow/Kladow,Spandau,burglary,329
10272,2014,60101,Schloßstr.,SteglitzZehlendorf,burglary,527
10273,2014,60102,Albrechtstr.,SteglitzZehlendorf,burglary,278
10274,2014,60203,Lankwitz,SteglitzZehlendorf,burglary,241
10275,2014,60204,Ostpreußendamm,SteglitzZehlendorf,burglary,373
10276,2014,60305,Teltower Damm,SteglitzZehlendorf,burglary,441
10277,2014,60306,Drakestr.,SteglitzZehlendorf,burglary,289
10278,2014,60407,Zehlendorf Südwest,SteglitzZehlendorf,burglary,623
10279,2014,60408,Zehlendorf Nord,SteglitzZehlendorf,burglary,1075
10280,2014,70101,SchönebergNord,TempelhofSchöneberg,burglary,548
10281,2014,70202,SchönebergSüd,TempelhofSchöneberg,burglary,346
10282,2014,70303,Friedenau,TempelhofSchöneberg,burglary,399
10283,2014,70404,Tempelhof,TempelhofSchöneberg,burglary,305
10284,2014,70505,Mariendorf,TempelhofSchöneberg,burglary,281
10285,2014,70606,Marienfelde,TempelhofSchöneberg,burglary,179
10286,2014,70707,Lichtenrade,TempelhofSchöneberg,burglary,254
10287,2014,80101,Schillerpromenade,Neukölln,burglary,385
10288,2014,80102,Neuköllner Mitte/Zentrum,Neukölln,burglary,400
10289,2014,80103,Reuterstraße,Neukölln,burglary,477
10290,2014,80104,Rixdorf,Neukölln,burglary,484
10291,2014,80105,Köllnische Heide,Neukölln,burglary,316
10292,2014,80206,Britz,Neukölln,burglary,420
10293,2014,80207,Buckow,Neukölln,burglary,289
10294,2014,80308,Gropiusstadt,Neukölln,burglary,242
10295,2014,80409,Buckow Nord,Neukölln,burglary,545
10296,2014,80410,Rudow,Neukölln,burglary,411
10297,2014,90101,AltTreptow,TreptowKöpenick,burglary,338
10298,2014,90102,Plänterwald,TreptowKöpenick,burglary,349
10299,2014,90103,Baumschulenweg,TreptowKöpenick,burglary,297
10300,2014,90104,Johannisthal,TreptowKöpenick,burglary,200
10301,2014,90205,Oberschöneweide,TreptowKöpenick,burglary,115
10302,2014,90206,Niederschöneweide,TreptowKöpenick,burglary,188
10303,2014,90207,Adlershof,TreptowKöpenick,burglary,176
10304,2014,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,burglary,129
10305,2014,90309,Altglienicke,TreptowKöpenick,burglary,236
10306,2014,90310,Bohnsdorf,TreptowKöpenick,burglary,231
10307,2014,90311,Grünau,TreptowKöpenick,burglary,144
10308,2014,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,burglary,318
10309,2014,90413,KöpenickSüd,TreptowKöpenick,burglary,96
10310,2014,90414,AllendeViertel,TreptowKöpenick,burglary,128
10311,2014,90415,AltstadtKietz,TreptowKöpenick,burglary,99
10312,2014,90416,Müggelheim,TreptowKöpenick,burglary,245
10313,2014,90517,Friedrichshagen,TreptowKöpenick,burglary,147
10314,2014,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,burglary,334
10315,2014,90519,Dammvorstadt,TreptowKöpenick,burglary,81
10316,2014,90520,KöpenickNord,TreptowKöpenick,burglary,204
10317,2014,100101,MarzahnNord,MarzahnHellersdorf,burglary,82
10318,2014,100102,MarzahnMitte,MarzahnHellersdorf,burglary,61
10319,2014,100103,MarzahnSüd,MarzahnHellersdorf,burglary,127
10320,2014,100204,HellersdorfNord,MarzahnHellersdorf,burglary,107
10321,2014,100205,HellersdorfOst,MarzahnHellersdorf,burglary,62
10322,2014,100206,HellersdorfSüd,MarzahnHellersdorf,burglary,94
10323,2014,100307,Biesdorf,MarzahnHellersdorf,burglary,243
10324,2014,100408,Kaulsdorf,MarzahnHellersdorf,burglary,404
10325,2014,100409,Mahlsdorf,MarzahnHellersdorf,burglary,291
10326,2014,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,burglary,363
10327,2014,110102,NeuHohenschönhausen Nord,Lichtenberg,burglary,46
10328,2014,110103,NeuHohenschönhausen Süd,Lichtenberg,burglary,89
10329,2014,110204,AltHohenschönhausen Nord,Lichtenberg,burglary,407
10330,2014,110205,AltHohenschönhausen Süd,Lichtenberg,burglary,237
10331,2014,110306,Fennpfuhl,Lichtenberg,burglary,224
10332,2014,110307,AltLichtenberg,Lichtenberg,burglary,242
10333,2014,110308,Frankfurter Allee Süd,Lichtenberg,burglary,170
10334,2014,110409,Neu Lichtenberg,Lichtenberg,burglary,227
10335,2014,110410,Friedrichsfelde Nord,Lichtenberg,burglary,264
10336,2014,110411,Friedrichsfelde Süd,Lichtenberg,burglary,204
10337,2014,110512,Rummelsburger Bucht,Lichtenberg,burglary,444
10338,2014,110513,Karlshorst,Lichtenberg,burglary,150
10339,2014,121031,Ost 1  Reginhardstr.,Reinickendorf,burglary,539
10340,2014,121032,Ost 2  AltReinickendorf,Reinickendorf,burglary,430
10341,2014,122141,West 1  TegelSüd/Flughafensee,Reinickendorf,burglary,296
10342,2014,122144,West 4  AugusteViktoriaAllee,Reinickendorf,burglary,499
10343,2014,122145,West 5  Tegel/Tegeler Forst,Reinickendorf,burglary,191
10344,2014,122242,West 2  Heiligensee/Konradshöhe,Reinickendorf,burglary,517
10345,2014,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,burglary,736
10346,2014,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,burglary,409
10347,2014,123021,MV 1  Märkisches Viertel,Reinickendorf,burglary,179
10348,2014,123022,MV 2  Rollbergsiedlung,Reinickendorf,burglary,288
10349,2014,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,burglary,410
10350,2015,10111,Tiergarten Süd,Mitte,burglary,370
10351,2015,10112,Regierungsviertel,Mitte,burglary,474
